map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,timestamp
15000293,1,16000089,16000063,16000011,16000023,16000029,16000012,20260402T230714.000Z
15000293,0,16000089,16000063,16000011,16000023,16000029,16000012,20260402T230545.000Z
15000293,1,16000089,16000063,16000011,16000023,16000029,16000012,20260402T230304.000Z
15000143,1,16000029,16000001,16000103,16000004,16000011,16000005,20260402T225445.000Z
15000143,1,16000029,16000001,16000103,16000004,16000011,16000005,20260402T225352.000Z
15000548,0,16000061,16000031,16000015,16000023,16000036,16000003,20260406T150205.000Z
15000548,1,16000061,16000031,16000015,16000023,16000036,16000003,20260406T145900.000Z
15000548,0,16000061,16000031,16000015,16000023,16000036,16000003,20260406T145656.000Z
15000082,1,16000098,16000009,16000102,16000005,16000069,16000087,20260406T160816.000Z
15000082,1,16000098,16000009,16000102,16000005,16000069,16000087,20260406T160648.000Z
15000300,1,16000103,16000019,16000071,16000082,16000065,16000036,20260406T155918.000Z
15000300,1,16000103,16000019,16000071,16000082,16000065,16000036,20260406T155736.000Z
15000300,0,16000103,16000019,16000071,16000082,16000065,16000036,20260406T155517.000Z
15000292,1,16000102,16000085,16000014,16000011,16000099,16000098,20260406T174205.000Z
15000292,1,16000102,16000085,16000014,16000011,16000099,16000098,20260406T173953.000Z
15000050,0,16000044,16000063,16000012,16000059,16000074,16000023,20260406T173523.000Z
15000050,1,16000044,16000063,16000012,16000059,16000074,16000023,20260406T173346.000Z
15000050,0,16000044,16000063,16000012,16000059,16000074,16000023,20260406T173043.000Z
15000018,1,16000001,16000046,16000040,16000005,16000025,16000012,20260406T172548.000Z
15000018,0,16000001,16000046,16000040,16000005,16000025,16000012,20260406T172259.000Z
15000018,1,16000001,16000046,16000040,16000005,16000025,16000012,20260406T172036.000Z
15000306,0,16000098,16000099,16000063,16000037,16000012,16000089,20260406T171453.000Z
15000306,0,16000098,16000099,16000063,16000037,16000012,16000089,20260406T171317.000Z
15000050,0,16000005,16000002,16000004,16000063,16000097,16000102,20260406T170959.000Z
15000050,0,16000005,16000002,16000004,16000063,16000097,16000102,20260406T170733.000Z
15000050,0,16000005,16000002,16000004,16000063,16000097,16000102,20260406T170612.000Z
15000018,0,16000025,16000059,16000040,16000001,16000078,16000002,20260406T165956.000Z
15000018,0,16000025,16000059,16000040,16000001,16000078,16000002,20260406T165738.000Z
15000005,1,16000021,16000011,16000036,16000099,16000012,16000005,20260406T165249.000Z
15000005,0,16000021,16000011,16000036,16000099,16000012,16000005,20260406T165031.000Z
15000005,1,16000021,16000011,16000036,16000099,16000012,16000005,20260406T164812.000Z
15000022,0,16000098,16000025,16000012,16000046,16000023,16000021,20260406T164220.000Z
15000022,0,16000098,16000025,16000012,16000046,16000023,16000021,20260406T164015.000Z
15000025,1,16000005,16000085,16000103,16000067,16000012,16000028,20260406T163458.000Z
15000025,1,16000005,16000085,16000103,16000067,16000012,16000028,20260406T163247.000Z
15000053,0,16000008,16000001,16000002,16000030,16000026,16000040,20260406T162732.000Z
15000053,0,16000008,16000001,16000002,16000030,16000026,16000040,20260406T162444.000Z
15000082,0,16000015,16000085,16000099,16000012,16000059,16000003,20260406T175142.000Z
15000440,0,16000014,16000099,16000005,16000004,16000003,16000042,20260406T174339.000Z
15000440,0,16000014,16000099,16000005,16000004,16000003,16000042,20260406T174126.000Z
15000440,1,16000014,16000099,16000005,16000004,16000003,16000042,20260406T173754.000Z
15000083,1,16000023,16000011,16000001,16000009,16000099,16000022,20260406T173417.000Z
15000083,1,16000023,16000011,16000001,16000009,16000099,16000022,20260406T173316.000Z
15000072,0,16000025,16000014,16000099,16000001,16000005,16000008,20260406T172956.000Z
15000072,0,16000025,16000014,16000099,16000001,16000005,16000008,20260406T172710.000Z
15000072,1,16000025,16000014,16000099,16000001,16000005,16000008,20260406T172421.000Z
15000053,1,16000043,16000004,16000083,16000049,16000043,16000004,20260406T171853.000Z
15000306,1,16000002,16000014,16000064,16000083,16000014,16000035,20260406T171622.000Z
15000292,0,16000038,16000001,16000103,16000063,16000022,16000035,20260406T171301.000Z
15000132,1,16000083,16000004,16000030,16000030,16000102,16000011,20260406T170342.000Z
15000053,0,16000083,16000022,16000001,16000012,16000073,16000008,20260406T165943.000Z
15000293,1,16000083,16000000,16000030,16000043,16000002,16000086,20260406T165651.000Z
15000368,0,16000009,16000043,16000102,16000025,16000005,16000048,20260406T165411.000Z
15000019,1,16000043,16000030,16000075,16000005,16000023,16000001,20260406T165108.000Z
15000022,1,16000009,16000103,16000012,16000043,16000023,16000001,20260406T164810.000Z
15000050,0,16000000,16000010,16000049,16000071,16000022,16000004,20260406T164523.000Z
15000083,0,16000030,16000022,16000103,16000075,16000012,16000103,20260405T223634.000Z
15000050,1,16000002,16000085,16000010,16000014,16000043,16000004,20260405T222114.000Z
15000005,1,16000023,16000061,16000103,16000043,16000001,16000014,20260405T221821.000Z
15000072,1,16000003,16000078,16000030,16000009,16000012,16000035,20260405T221504.000Z
15000083,0,16000004,16000048,16000081,16000102,16000012,16000011,20260403T072347.000Z
15000083,0,16000004,16000048,16000081,16000102,16000012,16000011,20260403T072207.000Z
15000072,1,16000039,16000019,16000079,16000023,16000042,16000004,20260403T071839.000Z
15000072,1,16000039,16000019,16000079,16000023,16000042,16000004,20260403T071649.000Z
15000118,0,16000000,16000071,16000059,16000102,16000001,16000014,20260403T070704.000Z
15000118,0,16000000,16000071,16000059,16000102,16000001,16000014,20260403T070415.000Z
15000118,1,16000000,16000071,16000059,16000102,16000001,16000014,20260403T070126.000Z
15000306,1,16000026,16000017,16000011,16000049,16000009,16000007,20260403T065540.000Z
15000306,1,16000026,16000017,16000011,16000049,16000009,16000007,20260403T065416.000Z
15000300,1,16000102,16000029,16000050,16000026,16000041,16000071,20260403T065046.000Z
15000293,1,16000054,16000048,16000026,16000075,16000014,16000050,20260403T064813.000Z
15000010,1,16000002,16000004,16000007,16000012,16000014,16000011,20260403T064400.000Z
15000010,1,16000075,16000070,16000004,16000012,16000070,16000038,20260403T064036.000Z
15000007,1,16000026,16000103,16000070,16000044,16000061,16000013,20260403T063737.000Z
15000019,1,16000002,16000011,16000043,16000001,16000043,16000007,20260403T063247.000Z
15000115,1,16000039,16000026,16000002,16000023,16000043,16000020,20260403T062906.000Z
15000306,0,16000004,16000030,16000005,16000030,16000004,16000098,20260403T062531.000Z
15000132,1,16000010,16000071,16000002,16000001,16000030,16000071,20260403T062219.000Z
15000072,1,16000003,16000001,16000079,16000056,16000004,16000065,20260406T053108.000Z
15000072,1,16000003,16000001,16000079,16000056,16000004,16000065,20260406T052950.000Z
15000115,1,16000012,16000083,16000002,16000070,16000024,16000026,20260406T052612.000Z
15000115,1,16000012,16000083,16000002,16000070,16000024,16000026,20260406T052419.000Z
15000440,0,16000023,16000071,16000064,16000030,16000079,16000072,20260406T051947.000Z
15000440,0,16000023,16000071,16000064,16000030,16000079,16000072,20260406T051705.000Z
15000018,1,16000012,16000094,16000078,16000002,16000003,16000025,20260406T174318.000Z
15000018,1,16000012,16000094,16000078,16000002,16000003,16000025,20260406T174128.000Z
15000548,0,16000047,16000012,16000021,16000036,16000042,16000023,20260406T161951.000Z
15000548,0,16000047,16000012,16000021,16000036,16000042,16000023,20260406T161709.000Z
15000548,1,16000047,16000012,16000021,16000036,16000042,16000023,20260406T161455.000Z
15000005,0,16000036,16000025,16000064,16000021,16000042,16000079,20260406T161137.000Z
15000005,0,16000036,16000025,16000064,16000021,16000042,16000079,20260406T160921.000Z
15000293,1,16000029,16000098,16000023,16000026,16000074,16000083,20260406T160420.000Z
15000293,1,16000029,16000098,16000023,16000026,16000074,16000083,20260406T160225.000Z
15000548,1,16000005,16000090,16000003,16000079,16000095,16000046,20260406T155709.000Z
15000548,1,16000005,16000090,16000003,16000079,16000095,16000046,20260406T155509.000Z
15000548,0,16000061,16000003,16000012,16000093,16000079,16000090,20260406T155134.000Z
15000548,0,16000061,16000003,16000012,16000093,16000079,16000090,20260406T154822.000Z
15000548,1,16000061,16000003,16000012,16000093,16000079,16000090,20260406T154532.000Z
15000293,0,16000008,16000063,16000012,16000085,16000070,16000084,20260406T153847.000Z
15000293,0,16000008,16000063,16000012,16000085,16000070,16000084,20260406T153617.000Z
15000050,0,16000023,16000005,16000004,16000063,16000102,16000059,20260406T153135.000Z
15000050,0,16000023,16000005,16000004,16000063,16000102,16000059,20260406T152846.000Z
15001021,0,16000063,16000103,16000044,16000011,16000023,16000005,20260406T152315.000Z
15001021,0,16000063,16000103,16000044,16000011,16000023,16000005,20260406T152216.000Z
15001021,1,16000063,16000103,16000044,16000011,16000023,16000005,20260406T151928.000Z
15000548,0,16000021,16000001,16000046,16000079,16000036,16000015,20260406T151605.000Z
15000548,0,16000021,16000001,16000046,16000079,16000036,16000015,20260406T151421.000Z
15000132,1,16000063,16000089,16000012,16000004,16000059,16000005,20260406T150949.000Z
15000132,1,16000063,16000089,16000012,16000004,16000059,16000005,20260406T150651.000Z
15000132,0,16000063,16000089,16000012,16000004,16000059,16000005,20260406T150404.000Z
15000007,0,16000023,16000099,16000002,16000044,16000011,16000012,20260406T145721.000Z
15000007,0,16000023,16000099,16000002,16000044,16000011,16000012,20260406T145513.000Z
15000082,0,16000030,16000061,16000011,16000005,16000002,16000021,20260406T144841.000Z
15000082,0,16000030,16000061,16000011,16000005,16000002,16000021,20260406T144635.000Z
15000292,1,16000047,16000011,16000028,16000015,16000012,16000002,20260406T175332.000Z
15000007,1,16000014,16000044,16000002,16000004,16000046,16000070,20260406T175443.000Z
15000007,1,16000014,16000044,16000002,16000004,16000046,16000070,20260406T175234.000Z
15000082,0,16000015,16000085,16000099,16000012,16000059,16000003,20260406T175555.000Z
15000082,1,16000015,16000085,16000099,16000012,16000059,16000003,20260406T175345.000Z
15000018,1,16000011,16000012,16000075,16000003,16000005,16000001,20260406T175844.000Z
15000300,1,16000059,16000019,16000014,16000005,16000047,16000023,20260406T180831.000Z
15000025,0,16000099,16000063,16000045,16000044,16000005,16000042,20260406T180248.000Z
15000025,1,16000099,16000063,16000045,16000044,16000005,16000042,20260406T180105.000Z
15000025,0,16000099,16000063,16000045,16000044,16000005,16000042,20260406T175726.000Z
15000053,1,16000002,16000102,16000030,16000001,16000078,16000012,20260406T180820.000Z
15000053,0,16000002,16000102,16000030,16000001,16000078,16000012,20260406T180647.000Z
15000115,1,16000012,16000063,16000002,16000030,16000023,16000026,20260406T180146.000Z
15000115,1,16000012,16000063,16000002,16000030,16000023,16000026,20260406T175930.000Z
15000440,1,16000032,16000062,16000103,16000047,16000081,16000066,20260406T180901.000Z
15000011,0,16000011,16000064,16000063,16000029,16000012,16000004,20260406T180555.000Z
15000011,0,16000011,16000064,16000063,16000029,16000012,16000004,20260406T180415.000Z
15000011,1,16000011,16000064,16000063,16000029,16000012,16000004,20260406T180238.000Z
15000440,0,16000001,16000012,16000003,16000071,16000064,16000047,20260406T180914.000Z
15000018,0,16000094,16000002,16000004,16000001,16000075,16000083,20260406T181103.000Z
15000440,0,16000021,16000079,16000064,16000089,16000003,16000012,20260406T180642.000Z
15000440,1,16000021,16000079,16000064,16000089,16000003,16000012,20260406T180454.000Z
15000440,0,16000021,16000079,16000064,16000089,16000003,16000012,20260406T180252.000Z
15000118,1,16000085,16000043,16000001,16000068,16000102,16000008,20260406T180959.000Z
15000118,1,16000085,16000043,16000001,16000068,16000102,16000008,20260406T180700.000Z
15000053,0,16000011,16000004,16000041,16000075,16000001,16000026,20260406T180644.000Z
15000053,0,16000011,16000004,16000041,16000075,16000001,16000026,20260406T180438.000Z
15000018,1,16000011,16000012,16000075,16000003,16000005,16000001,20260406T180112.000Z
15000300,1,16000059,16000019,16000014,16000005,16000047,16000023,20260406T181127.000Z
15000053,1,16000002,16000102,16000030,16000001,16000078,16000012,20260406T181002.000Z
15000440,1,16000032,16000062,16000103,16000047,16000081,16000066,20260406T181206.000Z
15000143,0,16000023,16000086,16000005,16000063,16000089,16000017,20260406T181206.000Z
15000072,1,16000042,16000012,16000023,16000001,16000099,16000079,20260406T181407.000Z
15000072,1,16000042,16000012,16000023,16000001,16000099,16000079,20260406T181122.000Z
15000440,1,16000001,16000012,16000003,16000071,16000064,16000047,20260406T181333.000Z
15000440,1,16000001,16000012,16000003,16000071,16000064,16000047,20260406T181155.000Z
15000018,0,16000094,16000002,16000004,16000001,16000075,16000083,20260406T181351.000Z
15000118,1,16000054,16000026,16000001,16000038,16000011,16000005,20260406T181639.000Z
15000118,0,16000054,16000026,16000001,16000038,16000011,16000005,20260406T181517.000Z
15000306,1,16000102,16000099,16000014,16000063,16000002,16000098,20260406T181640.000Z
15001021,0,16000042,16000099,16000074,16000011,16000029,16000012,20260406T182711.000Z
15001021,0,16000042,16000099,16000074,16000011,16000029,16000012,20260406T182423.000Z
15000025,0,16000044,16000026,16000005,16000012,16000023,16000030,20260406T181806.000Z
15000025,0,16000044,16000026,16000005,16000012,16000023,16000030,20260406T181644.000Z
15000050,1,16000005,16000001,16000012,16000004,16000070,16000008,20260406T181857.000Z
15000050,1,16000005,16000001,16000012,16000004,16000070,16000008,20260406T181709.000Z
15000050,0,16000005,16000001,16000012,16000004,16000070,16000008,20260406T181523.000Z
15000011,1,16000012,16000063,16000015,16000017,16000005,16000099,20260406T183341.000Z
15000011,0,16000012,16000063,16000015,16000017,16000005,16000099,20260406T183203.000Z
15000011,1,16000012,16000063,16000015,16000017,16000005,16000099,20260406T183019.000Z
15000293,1,16000044,16000099,16000063,16000066,16000026,16000011,20260406T182147.000Z
15000293,1,16000044,16000099,16000063,16000066,16000026,16000011,20260406T181956.000Z
15000368,1,16000079,16000044,16000021,16000003,16000064,16000004,20260406T182315.000Z
15000368,1,16000079,16000044,16000021,16000003,16000064,16000004,20260406T182117.000Z
15000703,1,16000023,16000068,16000103,16000025,16000065,16000046,20260406T183338.000Z
15000022,1,16000094,16000012,16000036,16000098,16000061,16000099,20260406T183331.000Z
15000022,1,16000094,16000012,16000036,16000098,16000061,16000099,20260406T183121.000Z
15000018,0,16000040,16000001,16000019,16000074,16000056,16000079,20260406T182538.000Z
15000018,0,16000040,16000001,16000019,16000074,16000056,16000079,20260406T182315.000Z
15000143,0,16000023,16000086,16000005,16000063,16000089,16000017,20260406T181816.000Z
15000143,0,16000023,16000086,16000005,16000063,16000089,16000017,20260406T181555.000Z
15000022,0,16000012,16000036,16000094,16000021,16000003,16000029,20260406T183221.000Z
15000022,0,16000012,16000036,16000094,16000021,16000003,16000029,20260406T183002.000Z
15000022,1,16000012,16000036,16000094,16000021,16000003,16000029,20260406T182744.000Z
15000011,0,16000004,16000095,16000025,16000005,16000011,16000001,20260406T183449.000Z
15000703,1,16000023,16000068,16000103,16000025,16000065,16000046,20260406T183514.000Z
15000082,1,16000102,16000042,16000023,16000098,16000086,16000014,20260406T182856.000Z
15000082,1,16000102,16000042,16000023,16000098,16000086,16000014,20260406T182637.000Z
15000050,0,16000014,16000083,16000001,16000026,16000012,16000029,20260406T182218.000Z
15000050,0,16000014,16000083,16000001,16000026,16000012,16000029,20260406T182121.000Z
15000022,1,16000021,16000103,16000094,16000042,16000026,16000036,20260406T183802.000Z
15000022,0,16000021,16000103,16000094,16000042,16000026,16000036,20260406T183543.000Z
15000025,0,16000102,16000004,16000029,16000077,16000063,16000012,20260406T183002.000Z
